"tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","players_info","match_info"
"2022-7480","Los Cabos","Hard",32,"A",20220801,272,"[{""id"": 105449, ""name"": ""Steve Johnson"", ""hand"": ""R"",""height"":188,""ioc"":""USA"",""age"":32.6, ""rank"": 92, ""rank_points"": 568}, {""id"":106380, ""name"": ""Gonzalo Villanueva"", ""hand"":""R"", ""height"":null, ""ioc"": ""ARG"", ""age"": 27.5, ""rank"": 279, ""rank_points"": 174}]","{""score"": ""7-6(1) 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 97, ""winner_id"": 105449, ""loser_id"": 106380}"
"2022-7480","Los Cabos","Hard",32,"A",20220801,271,"[{""id"": 207834, ""name"": ""Juan Alejandro Hernandez Serrano"", ""hand"": ""R"",""height"":null,""ioc"":""MEX"",""age"":23.1, ""rank"": 521, ""rank_points"": 57}, {""id"":104905, ""name"": ""Nicolas Barrientos"", ""hand"":""R"", ""height"":175, ""ioc"": ""COL"", ""age"": 35.2, ""rank"": 354, ""rank_points"": 121}]","{""score"": ""3-6 6-4 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 139, ""winner_id"": 207834, ""loser_id"": 104905}"
"2022-0418","Washington","Hard",64,"A",20220801,300,"[{""id"": 106401, ""name"": ""Nick Kyrgios"", ""hand"": ""R"",""height"":193,""ioc"":""AUS"",""age"":27.2, ""rank"": 63, ""rank_points"": 710}, {""id"":106415, ""name"": ""Yoshihito Nishioka"", ""hand"":""L"", ""height"":170, ""ioc"": ""JPN"", ""age"": 26.8, ""rank"": 96, ""rank_points"": 552}]","{""score"": ""6-4 6-3"", ""best_of"": 3, ""round"": ""F"", ""minutes"": 81, ""winner_id"": 106401, ""loser_id"": 106415}"
"2022-0418","Washington","Hard",64,"A",20220801,299,"[{""id"": 106415, ""name"": ""Yoshihito Nishioka"", ""hand"": ""L"",""height"":170,""ioc"":""JPN"",""age"":26.8, ""rank"": 96, ""rank_points"": 552}, {""id"":126094, ""name"": ""Andrey Rublev"", ""hand"":""R"", ""height"":188, ""ioc"": ""RUS"", ""age"": 24.7, ""rank"": 8, ""rank_points"": 3575}]","{""score"": ""6-3 6-4"", ""best_of"": 3, ""round"": ""SF"", ""minutes"": 80, ""winner_id"": 106415, ""loser_id"": 126094}"
"2022-0418","Washington","Hard",64,"A",20220801,298,"[{""id"": 106401, ""name"": ""Nick Kyrgios"", ""hand"": ""R"",""height"":193,""ioc"":""AUS"",""age"":27.2, ""rank"": 63, ""rank_points"": 710}, {""id"":144707, ""name"": ""Mikael Ymer"", ""hand"":""R"", ""height"":183, ""ioc"": ""SWE"", ""age"": 23.8, ""rank"": 115, ""rank_points"": 475}]","{""score"": ""7-6(4) 6-3"", ""best_of"": 3, ""round"": ""SF"", ""minutes"": 94, ""winner_id"": 106401, ""loser_id"": 144707}"
"2022-0418","Washington","Hard",64,"A",20220801,297,"[{""id"": 126094, ""name"": ""Andrey Rublev"", ""hand"": ""R"",""height"":188,""ioc"":""RUS"",""age"":24.7, ""rank"": 8, ""rank_points"": 3575}, {""id"":200670, ""name"": ""J J Wolf"", ""hand"":""R"", ""height"":183, ""ioc"": ""USA"", ""age"": 23.6, ""rank"": 99, ""rank_points"": 531}]","{""score"": ""6-2 6-3"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 78, ""winner_id"": 126094, ""loser_id"": 200670}"
"2022-0418","Washington","Hard",64,"A",20220801,296,"[{""id"": 106415, ""name"": ""Yoshihito Nishioka"", ""hand"": ""L"",""height"":170,""ioc"":""JPN"",""age"":26.8, ""rank"": 96, ""rank_points"": 552}, {""id"":105554, ""name"": ""Daniel Evans"", ""hand"":""R"", ""height"":175, ""ioc"": ""GBR"", ""age"": 32.1, ""rank"": 40, ""rank_points"": 1115}]","{""score"": ""7-6(5) 4-6 7-5"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 215, ""winner_id"": 106415, ""loser_id"": 105554}"
"2022-0418","Washington","Hard",64,"A",20220801,295,"[{""id"": 106401, ""name"": ""Nick Kyrgios"", ""hand"": ""R"",""height"":193,""ioc"":""AUS"",""age"":27.2, ""rank"": 63, ""rank_points"": 710}, {""id"":126207, ""name"": ""Frances Tiafoe"", ""hand"":""R"", ""height"":188, ""ioc"": ""USA"", ""age"": 24.5, ""rank"": 27, ""rank_points"": 1416}]","{""score"": ""6-7(5) 7-6(12) 6-2"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 149, ""winner_id"": 106401, ""loser_id"": 126207}"
"2022-0418","Washington","Hard",64,"A",20220801,294,"[{""id"": 144707, ""name"": ""Mikael Ymer"", ""hand"": ""R"",""height"":183,""ioc"":""SWE"",""age"":23.8, ""rank"": 115, ""rank_points"": 475}, {""id"":200624, ""name"": ""Sebastian Korda"", ""hand"":""R"", ""height"":196, ""ioc"": ""USA"", ""age"": 22.0, ""rank"": 54, ""rank_points"": 815}]","{""score"": ""6-2 5-7 6-3"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 147, ""winner_id"": 144707, ""loser_id"": 200624}"
"2022-0418","Washington","Hard",64,"A",20220801,293,"[{""id"": 126094, ""name"": ""Andrey Rublev"", ""hand"": ""R"",""height"":188,""ioc"":""RUS"",""age"":24.7, ""rank"": 8, ""rank_points"": 3575}, {""id"":202195, ""name"": ""Maxime Cressy"", ""hand"":""R"", ""height"":198, ""ioc"": ""USA"", ""age"": 25.2, ""rank"": 32, ""rank_points"": 1252}]","{""score"": ""6-4 7-6(8)"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 102, ""winner_id"": 126094, ""loser_id"": 202195}"
"2022-0418","Washington","Hard",64,"A",20220801,292,"[{""id"": 200670, ""name"": ""J J Wolf"", ""hand"": ""R"",""height"":183,""ioc"":""USA"",""age"":23.6, ""rank"": 99, ""rank_points"": 531}, {""id"":208029, ""name"": ""Holger Rune"", ""hand"":""R"", ""height"":185, ""ioc"": ""DEN"", ""age"": 19.2, ""rank"": 28, ""rank_points"": 1388}]","{""score"": ""7-5 4-6 6-3"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 156, ""winner_id"": 200670, ""loser_id"": 208029}"
"2022-0418","Washington","Hard",64,"A",20220801,291,"[{""id"": 105554, ""name"": ""Daniel Evans"", ""hand"": ""R"",""height"":175,""ioc"":""GBR"",""age"":32.1, ""rank"": 40, ""rank_points"": 1115}, {""id"":126203, ""name"": ""Taylor Fritz"", ""hand"":""R"", ""height"":193, ""ioc"": ""USA"", ""age"": 24.7, ""rank"": 13, ""rank_points"": 2825}]","{""score"": ""3-6 7-6(6) 4-1 RET"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 135, ""winner_id"": 105554, ""loser_id"": 126203}"
"2022-0418","Washington","Hard",64,"A",20220801,290,"[{""id"": 106415, ""name"": ""Yoshihito Nishioka"", ""hand"": ""L"",""height"":170,""ioc"":""JPN"",""age"":26.8, ""rank"": 96, ""rank_points"": 552}, {""id"":111575, ""name"": ""Karen Khachanov"", ""hand"":""R"", ""height"":198, ""ioc"": ""RUS"", ""age"": 26.1, ""rank"": 24, ""rank_points"": 1485}]","{""score"": ""7-6(2) 7-6(1)"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 138, ""winner_id"": 106415, ""loser_id"": 111575}"
"2022-0418","Washington","Hard",64,"A",20220801,289,"[{""id"": 126207, ""name"": ""Frances Tiafoe"", ""hand"": ""R"",""height"":188,""ioc"":""USA"",""age"":24.5, ""rank"": 27, ""rank_points"": 1416}, {""id"":122298, ""name"": ""Botic Van De Zandschulp"", ""hand"":""R"", ""height"":188, ""ioc"": ""NED"", ""age"": 26.8, ""rank"": 26, ""rank_points"": 1446}]","{""score"": ""4-6 6-2 6-3"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 132, ""winner_id"": 126207, ""loser_id"": 122298}"
"2022-0418","Washington","Hard",64,"A",20220801,288,"[{""id"": 106401, ""name"": ""Nick Kyrgios"", ""hand"": ""R"",""height"":193,""ioc"":""AUS"",""age"":27.2, ""rank"": 63, ""rank_points"": 710}, {""id"":124187, ""name"": ""Reilly Opelka"", ""hand"":""R"", ""height"":211, ""ioc"": ""USA"", ""age"": 24.9, ""rank"": 17, ""rank_points"": 2010}]","{""score"": ""7-6(1) 6-2"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 75, ""winner_id"": 106401, ""loser_id"": 124187}"
"2022-0418","Washington","Hard",64,"A",20220801,287,"[{""id"": 200624, ""name"": ""Sebastian Korda"", ""hand"": ""R"",""height"":196,""ioc"":""USA"",""age"":22.0, ""rank"": 54, ""rank_points"": 815}, {""id"":105777, ""name"": ""Grigor Dimitrov"", ""hand"":""R"", ""height"":188, ""ioc"": ""BUL"", ""age"": 31.2, ""rank"": 19, ""rank_points"": 1730}]","{""score"": ""4-6 6-1 6-2"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 136, ""winner_id"": 200624, ""loser_id"": 105777}"
"2022-0418","Washington","Hard",64,"A",20220801,286,"[{""id"": 144707, ""name"": ""Mikael Ymer"", ""hand"": ""R"",""height"":183,""ioc"":""SWE"",""age"":23.8, ""rank"": 115, ""rank_points"": 475}, {""id"":200325, ""name"": ""Emil Ruusuvuori"", ""hand"":""R"", ""height"":188, ""ioc"": ""FIN"", ""age"": 23.3, ""rank"": 46, ""rank_points"": 970}]","{""score"": ""6-3 6-7(3) 6-4"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 174, ""winner_id"": 144707, ""loser_id"": 200325}"
"2022-0418","Washington","Hard",64,"A",20220801,285,"[{""id"": 126094, ""name"": ""Andrey Rublev"", ""hand"": ""R"",""height"":188,""ioc"":""RUS"",""age"":24.7, ""rank"": 8, ""rank_points"": 3575}, {""id"":207733, ""name"": ""Jack Draper"", ""hand"":""L"", ""height"":191, ""ioc"": ""GBR"", ""age"": 20.6, ""rank"": 81, ""rank_points"": 629}]","{""score"": ""6-4 6-2"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 83, ""winner_id"": 126094, ""loser_id"": 207733}"
"2022-0418","Washington","Hard",64,"A",20220801,284,"[{""id"": 202195, ""name"": ""Maxime Cressy"", ""hand"": ""R"",""height"":198,""ioc"":""USA"",""age"":25.2, ""rank"": 32, ""rank_points"": 1252}, {""id"":106058, ""name"": ""Jack Sock"", ""hand"":""R"", ""height"":185, ""ioc"": ""USA"", ""age"": 29.8, ""rank"": 105, ""rank_points"": 505}]","{""score"": ""4-6 6-4 6-0"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 119, ""winner_id"": 202195, ""loser_id"": 106058}"
"2022-0418","Washington","Hard",64,"A",20220801,283,"[{""id"": 208029, ""name"": ""Holger Rune"", ""hand"": ""R"",""height"":185,""ioc"":""DEN"",""age"":19.2, ""rank"": 28, ""rank_points"": 1388}, {""id"":105332, ""name"": ""Benoit Paire"", ""hand"":""R"", ""height"":196, ""ioc"": ""FRA"", ""age"": 33.2, ""rank"": 112, ""rank_points"": 491}]","{""score"": ""6-3 6-2"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 77, ""winner_id"": 208029, ""loser_id"": 105332}"
"2022-0418","Washington","Hard",64,"A",20220801,282,"[{""id"": 200670, ""name"": ""J J Wolf"", ""hand"": ""R"",""height"":183,""ioc"":""USA"",""age"":23.6, ""rank"": 99, ""rank_points"": 531}, {""id"":133430, ""name"": ""Denis Shapovalov"", ""hand"":""L"", ""height"":185, ""ioc"": ""CAN"", ""age"": 23.2, ""rank"": 22, ""rank_points"": 1573}]","{""score"": ""6-2 6-7(5) 6-3"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 137, ""winner_id"": 200670, ""loser_id"": 133430}"
"2022-0418","Washington","Hard",64,"A",20220801,281,"[{""id"": 126203, ""name"": ""Taylor Fritz"", ""hand"": ""R"",""height"":193,""ioc"":""USA"",""age"":24.7, ""rank"": 13, ""rank_points"": 2825}, {""id"":200615, ""name"": ""Alexei Popyrin"", ""hand"":""R"", ""height"":196, ""ioc"": ""AUS"", ""age"": 22.9, ""rank"": 83, ""rank_points"": 624}]","{""score"": ""6-4 6-3"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 71, ""winner_id"": 126203, ""loser_id"": 200615}"
"2022-0418","Washington","Hard",64,"A",20220801,280,"[{""id"": 105554, ""name"": ""Daniel Evans"", ""hand"": ""R"",""height"":175,""ioc"":""GBR"",""age"":32.1, ""rank"": 40, ""rank_points"": 1115}, {""id"":106378, ""name"": ""Kyle Edmund"", ""hand"":""R"", ""height"":188, ""ioc"": ""GBR"", ""age"": 27.5, ""rank"": 639, ""rank_points"": 34}]","{""score"": ""6-1 6-2"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 63, ""winner_id"": 105554, ""loser_id"": 106378}"
"2022-0418","Washington","Hard",64,"A",20220801,279,"[{""id"": 106415, ""name"": ""Yoshihito Nishioka"", ""hand"": ""L"",""height"":170,""ioc"":""JPN"",""age"":26.8, ""rank"": 96, ""rank_points"": 552}, {""id"":200282, ""name"": ""Alex De Minaur"", ""hand"":""R"", ""height"":183, ""ioc"": ""AUS"", ""age"": 23.4, ""rank"": 21, ""rank_points"": 1585}]","{""score"": ""3-6 7-6(6) 6-2"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 155, ""winner_id"": 106415, ""loser_id"": 200282}"
"2022-0418","Washington","Hard",64,"A",20220801,278,"[{""id"": 111575, ""name"": ""Karen Khachanov"", ""hand"": ""R"",""height"":198,""ioc"":""RUS"",""age"":26.1, ""rank"": 24, ""rank_points"": 1485}, {""id"":136440, ""name"": ""Dominik Koepfer"", ""hand"":""L"", ""height"":180, ""ioc"": ""GER"", ""age"": 28.2, ""rank"": 145, ""rank_points"": 392}]","{""score"": ""6-7(3) 7-5 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 165, ""winner_id"": 111575, ""loser_id"": 136440}"
"2022-0418","Washington","Hard",64,"A",20220801,277,"[{""id"": 122298, ""name"": ""Botic Van De Zandschulp"", ""hand"": ""R"",""height"":188,""ioc"":""NED"",""age"":26.8, ""rank"": 26, ""rank_points"": 1446}, {""id"":127339, ""name"": ""Borna Gojo"", ""hand"":""R"", ""height"":196, ""ioc"": ""CRO"", ""age"": 24.4, ""rank"": 198, ""rank_points"": 265}]","{""score"": ""7-6(6) 6-7(5) 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 187, ""winner_id"": 122298, ""loser_id"": 127339}"
"2022-0418","Washington","Hard",64,"A",20220801,276,"[{""id"": 126207, ""name"": ""Frances Tiafoe"", ""hand"": ""R"",""height"":188,""ioc"":""USA"",""age"":24.5, ""rank"": 27, ""rank_points"": 1416}, {""id"":111153, ""name"": ""Christopher Eubanks"", ""hand"":""R"", ""height"":201, ""ioc"": ""USA"", ""age"": 26.2, ""rank"": 156, ""rank_points"": 356}]","{""score"": ""6-3 7-6(2)"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 82, ""winner_id"": 126207, ""loser_id"": 111153}"
"2022-0418","Washington","Hard",64,"A",20220801,275,"[{""id"": 106401, ""name"": ""Nick Kyrgios"", ""hand"": ""R"",""height"":193,""ioc"":""AUS"",""age"":27.2, ""rank"": 63, ""rank_points"": 710}, {""id"":126205, ""name"": ""Tommy Paul"", ""hand"":""R"", ""height"":185, ""ioc"": ""USA"", ""age"": 25.2, ""rank"": 34, ""rank_points"": 1220}]","{""score"": ""6-3 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 85, ""winner_id"": 106401, ""loser_id"": 126205}"
"2022-0418","Washington","Hard",64,"A",20220801,274,"[{""id"": 124187, ""name"": ""Reilly Opelka"", ""hand"": ""R"",""height"":211,""ioc"":""USA"",""age"":24.9, ""rank"": 17, ""rank_points"": 2010}, {""id"":106045, ""name"": ""Denis Kudla"", ""hand"":""R"", ""height"":180, ""ioc"": ""USA"", ""age"": 29.9, ""rank"": 82, ""rank_points"": 625}]","{""score"": ""6-7(6) 6-4 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 124, ""winner_id"": 124187, ""loser_id"": 106045}"
"2022-0418","Washington","Hard",64,"A",20220801,273,"[{""id"": 105777, ""name"": ""Grigor Dimitrov"", ""hand"": ""R"",""height"":188,""ioc"":""BUL"",""age"":31.2, ""rank"": 19, ""rank_points"": 1730}, {""id"":105173, ""name"": ""Adrian Mannarino"", ""hand"":""L"", ""height"":183, ""ioc"": ""FRA"", ""age"": 34.0, ""rank"": 67, ""rank_points"": 696}]","{""score"": ""6-1 3-6 7-5"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 122, ""winner_id"": 105777, ""loser_id"": 105173}"
"2022-0418","Washington","Hard",64,"A",20220801,272,"[{""id"": 200624, ""name"": ""Sebastian Korda"", ""hand"": ""R"",""height"":196,""ioc"":""USA"",""age"":22.0, ""rank"": 54, ""rank_points"": 815}, {""id"":202104, ""name"": ""Sebastian Baez"", ""hand"":""R"", ""height"":170, ""ioc"": ""ARG"", ""age"": 21.5, ""rank"": 31, ""rank_points"": 1263}]","{""score"": ""6-1 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 68, ""winner_id"": 200624, ""loser_id"": 202104}"
"2022-0418","Washington","Hard",64,"A",20220801,271,"[{""id"": 144707, ""name"": ""Mikael Ymer"", ""hand"": ""R"",""height"":183,""ioc"":""SWE"",""age"":23.8, ""rank"": 115, ""rank_points"": 475}, {""id"":106234, ""name"": ""Aslan Karatsev"", ""hand"":""R"", ""height"":185, ""ioc"": ""RUS"", ""age"": 28.9, ""rank"": 36, ""rank_points"": 1175}]","{""score"": ""6-4 3-6 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 152, ""winner_id"": 144707, ""loser_id"": 106234}"
"2022-0418","Washington","Hard",64,"A",20220801,270,"[{""id"": 200325, ""name"": ""Emil Ruusuvuori"", ""hand"": ""R"",""height"":188,""ioc"":""FIN"",""age"":23.3, ""rank"": 46, ""rank_points"": 970}, {""id"":128034, ""name"": ""Hubert Hurkacz"", ""hand"":""R"", ""height"":196, ""ioc"": ""POL"", ""age"": 25.4, ""rank"": 11, ""rank_points"": 3015}]","{""score"": ""6-4 7-6(3)"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 103, ""winner_id"": 200325, ""loser_id"": 128034}"
"2022-0418","Washington","Hard",64,"A",20220801,268,"[{""id"": 207733, ""name"": ""Jack Draper"", ""hand"": ""L"",""height"":191,""ioc"":""GBR"",""age"":20.6, ""rank"": 81, ""rank_points"": 629}, {""id"":111578, ""name"": ""Stefan Kozlov"", ""hand"":""R"", ""height"":183, ""ioc"": ""USA"", ""age"": 24.4, ""rank"": 111, ""rank_points"": 493}]","{""score"": ""7-5 6-2"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 112, ""winner_id"": 207733, ""loser_id"": 111578}"
"2022-0418","Washington","Hard",64,"A",20220801,267,"[{""id"": 106058, ""name"": ""Jack Sock"", ""hand"": ""R"",""height"":185,""ioc"":""USA"",""age"":29.8, ""rank"": 105, ""rank_points"": 505}, {""id"":105676, ""name"": ""David Goffin"", ""hand"":""R"", ""height"":180, ""ioc"": ""BEL"", ""age"": 31.6, ""rank"": 60, ""rank_points"": 750}]","{""score"": ""7-6(4) 6-4"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 115, ""winner_id"": 106058, ""loser_id"": 105676}"
"2022-0418","Washington","Hard",64,"A",20220801,264,"[{""id"": 105332, ""name"": ""Benoit Paire"", ""hand"": ""R"",""height"":196,""ioc"":""FRA"",""age"":33.2, ""rank"": 112, ""rank_points"": 491}, {""id"":105376, ""name"": ""Peter Gojowczyk"", ""hand"":""R"", ""height"":185, ""ioc"": ""GER"", ""age"": 33.0, ""rank"": 110, ""rank_points"": 495}]","{""score"": ""7-5 6-4"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 67, ""winner_id"": 105332, ""loser_id"": 105376}"
"2022-0418","Washington","Hard",64,"A",20220801,263,"[{""id"": 200670, ""name"": ""J J Wolf"", ""hand"": ""R"",""height"":183,""ioc"":""USA"",""age"":23.6, ""rank"": 99, ""rank_points"": 531}, {""id"":106121, ""name"": ""Taro Daniel"", ""hand"":""R"", ""height"":191, ""ioc"": ""JPN"", ""age"": 29.5, ""rank"": 94, ""rank_points"": 557}]","{""score"": ""6-2 6-3"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 85, ""winner_id"": 200670, ""loser_id"": 106121}"
"2022-0418","Washington","Hard",64,"A",20220801,260,"[{""id"": 200615, ""name"": ""Alexei Popyrin"", ""hand"": ""R"",""height"":196,""ioc"":""AUS"",""age"":22.9, ""rank"": 83, ""rank_points"": 624}, {""id"":126555, ""name"": ""Tung Lin Wu"", ""hand"":""R"", ""height"":188, ""ioc"": ""TPE"", ""age"": 24.2, ""rank"": 182, ""rank_points"": 294}]","{""score"": ""3-3 RET"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 34, ""winner_id"": 200615, ""loser_id"": 126555}"
"2022-0418","Washington","Hard",64,"A",20220801,259,"[{""id"": 106378, ""name"": ""Kyle Edmund"", ""hand"": ""R"",""height"":188,""ioc"":""GBR"",""age"":27.5, ""rank"": 639, ""rank_points"": 34}, {""id"":133297, ""name"": ""Yosuke Watanuki"", ""hand"":""R"", ""height"":180, ""ioc"": ""JPN"", ""age"": 24.3, ""rank"": 239, ""rank_points"": 212}]","{""score"": ""6-4 7-6(8)"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 121, ""winner_id"": 106378, ""loser_id"": 133297}"
"2022-0418","Washington","Hard",64,"A",20220801,256,"[{""id"": 106415, ""name"": ""Yoshihito Nishioka"", ""hand"": ""L"",""height"":170,""ioc"":""JPN"",""age"":26.8, ""rank"": 96, ""rank_points"": 552}, {""id"":202385, ""name"": ""Jenson Brooksby"", ""hand"":""R"", ""height"":188, ""ioc"": ""USA"", ""age"": 21.7, ""rank"": 37, ""rank_points"": 1162}]","{""score"": ""6-4 6-3"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 81, ""winner_id"": 106415, ""loser_id"": 202385}"
"2022-0418","Washington","Hard",64,"A",20220801,255,"[{""id"": 136440, ""name"": ""Dominik Koepfer"", ""hand"": ""L"",""height"":180,""ioc"":""GER"",""age"":28.2, ""rank"": 145, ""rank_points"": 392}, {""id"":126952, ""name"": ""Soon Woo Kwon"", ""hand"":""R"", ""height"":180, ""ioc"": ""KOR"", ""age"": 24.6, ""rank"": 77, ""rank_points"": 648}]","{""score"": ""3-6 6-3 6-4"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 141, ""winner_id"": 136440, ""loser_id"": 126952}"
"2022-0418","Washington","Hard",64,"A",20220801,252,"[{""id"": 127339, ""name"": ""Borna Gojo"", ""hand"": ""R"",""height"":196,""ioc"":""CRO"",""age"":24.4, ""rank"": 198, ""rank_points"": 265}, {""id"":105902, ""name"": ""James Duckworth"", ""hand"":""R"", ""height"":183, ""ioc"": ""AUS"", ""age"": 30.5, ""rank"": 59, ""rank_points"": 761}]","{""score"": ""4-6 7-6(4) 6-2"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 143, ""winner_id"": 127339, ""loser_id"": 105902}"
"2022-0418","Washington","Hard",64,"A",20220801,251,"[{""id"": 111153, ""name"": ""Christopher Eubanks"", ""hand"": ""R"",""height"":201,""ioc"":""USA"",""age"":26.2, ""rank"": 156, ""rank_points"": 356}, {""id"":126127, ""name"": ""Benjamin Bonzi"", ""hand"":""R"", ""height"":185, ""ioc"": ""FRA"", ""age"": 26.1, ""rank"": 51, ""rank_points"": 919}]","{""score"": ""3-6 6-3 7-5"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 111, ""winner_id"": 111153, ""loser_id"": 126127}"
"2022-0418","Washington","Hard",64,"A",20220801,248,"[{""id"": 106401, ""name"": ""Nick Kyrgios"", ""hand"": ""R"",""height"":193,""ioc"":""AUS"",""age"":27.2, ""rank"": 63, ""rank_points"": 710}, {""id"":106218, ""name"": ""Marcos Giron"", ""hand"":""R"", ""height"":180, ""ioc"": ""USA"", ""age"": 29.0, ""rank"": 53, ""rank_points"": 830}]","{""score"": ""6-3 6-2"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 59, ""winner_id"": 106401, ""loser_id"": 106218}"
"2022-0418","Washington","Hard",64,"A",20220801,247,"[{""id"": 106045, ""name"": ""Denis Kudla"", ""hand"": ""R"",""height"":180,""ioc"":""USA"",""age"":29.9, ""rank"": 82, ""rank_points"": 625}, {""id"":111581, ""name"": ""Michael Mmoh"", ""hand"":""R"", ""height"":188, ""ioc"": ""USA"", ""age"": 24.5, ""rank"": 162, ""rank_points"": 338}]","{""score"": ""1-6 6-3 6-4"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 136, ""winner_id"": 106045, ""loser_id"": 111581}"
"2022-0418","Washington","Hard",64,"A",20220801,244,"[{""id"": 105173, ""name"": ""Adrian Mannarino"", ""hand"": ""L"",""height"":183,""ioc"":""FRA"",""age"":34.0, ""rank"": 67, ""rank_points"": 696}, {""id"":105614, ""name"": ""Bradley Klahn"", ""hand"":""L"", ""height"":190, ""ioc"": ""USA"", ""age"": 31.9, ""rank"": 808, ""rank_points"": 18}]","{""score"": ""6-2 6-4"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 77, ""winner_id"": 105173, ""loser_id"": 105614}"
"2022-0418","Washington","Hard",64,"A",20220801,243,"[{""id"": 200624, ""name"": ""Sebastian Korda"", ""hand"": ""R"",""height"":196,""ioc"":""USA"",""age"":22.0, ""rank"": 54, ""rank_points"": 815}, {""id"":125802, ""name"": ""Ilya Ivashka"", ""hand"":""R"", ""height"":193, ""ioc"": ""BLR"", ""age"": 28.4, ""rank"": 49, ""rank_points"": 955}]","{""score"": ""6-4 7-6(5)"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 99, ""winner_id"": 200624, ""loser_id"": 125802}"
"2022-0418","Washington","Hard",64,"A",20220801,240,"[{""id"": 144707, ""name"": ""Mikael Ymer"", ""hand"": ""R"",""height"":183,""ioc"":""SWE"",""age"":23.8, ""rank"": 115, ""rank_points"": 475}, {""id"":104918, ""name"": ""Andy Murray"", ""hand"":""R"", ""height"":190, ""ioc"": ""GBR"", ""age"": 35.2, ""rank"": 50, ""rank_points"": 950}]","{""score"": ""7-6(8) 4-6 6-1"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 170, ""winner_id"": 144707, ""loser_id"": 104918}"
"2022-0418","Washington","Hard",64,"A",20220801,239,"[{""id"": 200325, ""name"": ""Emil Ruusuvuori"", ""hand"": ""R"",""height"":188,""ioc"":""FIN"",""age"":23.3, ""rank"": 46, ""rank_points"": 970}, {""id"":111456, ""name"": ""Mackenzie Mcdonald"", ""hand"":""R"", ""height"":178, ""ioc"": ""USA"", ""age"": 27.2, ""rank"": 48, ""rank_points"": 956}]","{""score"": ""1-6 6-4 6-4"", ""best_of"": 3, ""round"": ""R64"", ""minutes"": 135, ""winner_id"": 200325, ""loser_id"": 111456}"
"2022-0421","Canada Masters","Hard",64,"M",20220808,300,"[{""id"": 105807, ""name"": ""Pablo Carreno Busta"", ""hand"": ""R"",""height"":188,""ioc"":""ESP"",""age"":31.0, ""rank"": 23, ""rank_points"": 1555}, {""id"":128034, ""name"": ""Hubert Hurkacz"", ""hand"":""R"", ""height"":196, ""ioc"": ""POL"", ""age"": 25.4, ""rank"": 10, ""rank_points"": 3015}]","{""score"": ""3-6 6-3 6-3"", ""best_of"": 3, ""round"": ""F"", ""minutes"": 105, ""winner_id"": 105807, ""loser_id"": 128034}"
